COHORT_DEFINITION_ID,COHORT_NAME,fileName,cohortId,cohortName
1329415,dinoprostone,dinoprostone.sql,405,dinoprostone
1304107,imatinib,imatinib.sql,406,imatinib
730548,bromocriptine,bromocriptine.sql,407,bromocriptine
1727223,atazanavir,atazanavir.sql,408,atazanavir
19008264,vinblastine,vinblastine.sql,409,vinblastine
1354698,mesna,mesna.sql,410,mesna
1394337,mechlorethamine,mechlorethamine.sql,411,mechlorethamine
911486,glutamate,glutamate.sql,412,glutamate
19069149,histidine,histidine.sql,413,histidine
42903460,regorafenib,regorafenib.sql,414,regorafenib
40242044,icatibant,icatibant.sql,415,icatibant
932815,levobunolol,levobunolol.sql,416,levobunolol
1342439,trandolapril,trandolapril.sql,417,trandolapril
40244281,astaxanthin,astaxanthin.sql,418,astaxanthin
19063981,rutin,rutin.sql,419,rutin
19078187,ifosfamide,ifosfamide.sql,420,ifosfamide
19055217,carbomer,carbomer.sql,421,carbomer
1327256,treprostinil,treprostinil.sql,422,treprostinil
19099049,horse_chestnut_seed,horse_chestnut_seed.sql,423,horse_chestnut_seed
19010459,mivacurium,mivacurium.sql,424,mivacurium
19044337,physostigmine,physostigmine.sql,425,physostigmine
701551,Streptococcus_pneumoniae_serotype_33F_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_33F_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,426,Streptococcus_pneumoniae_serotype_33F_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
1398573,plant_stanol_ester,plant_stanol_ester.sql,427,plant_stanol_ester
19003914,triacetin,triacetin.sql,428,triacetin
44785086,simeprevir,simeprevir.sql,429,simeprevir
1503432,pegvisomant,pegvisomant.sql,430,pegvisomant
40222431,cabazitaxel,cabazitaxel.sql,431,cabazitaxel
946340,piperonyl_butoxide,piperonyl_butoxide.sql,432,piperonyl_butoxide
35603017,trabectedin,trabectedin.sql,433,trabectedin
529176,human_bovine_reassortant_rotavirus_strain_G1_vaccine,human_bovine_reassortant_rotavirus_strain_G1_vaccine.sql,434,human_bovine_reassortant_rotavirus_strain_G1_vaccine
701423,belumosudil,belumosudil.sql,435,belumosudil
19018545,benznidazole,benznidazole.sql,436,benznidazole
40161488,Timothy_grass_pollen_extract,Timothy_grass_pollen_extract.sql,437,Timothy_grass_pollen_extract
1355513,gilteritinib,gilteritinib.sql,438,gilteritinib
919681,benzyl_alcohol,benzyl_alcohol.sql,439,benzyl_alcohol
990340,pancrelipase,pancrelipase.sql,440,pancrelipase
1145791,selpercatinib,selpercatinib.sql,441,selpercatinib
19061083,glutathione,glutathione.sql,442,glutathione
1355548,cenegermin,cenegermin.sql,443,cenegermin
46221435,panobinostat,panobinostat.sql,444,panobinostat
42900371,bergamot_oil,bergamot_oil.sql,445,bergamot_oil
40161896,orchard_grass_pollen_extract,orchard_grass_pollen_extract.sql,446,orchard_grass_pollen_extract
1559914,encorafenib,encorafenib.sql,447,encorafenib
19097664,citrulline,citrulline.sql,448,citrulline
44785885,von_Willebrand_factor,von_Willebrand_factor.sql,449,von_Willebrand_factor
1536935,amivantamab,amivantamab.sql,450,amivantamab
915829,isopropyl_unoprostone,isopropyl_unoprostone.sql,451,isopropyl_unoprostone
766067,secobarbital,secobarbital.sql,452,secobarbital
1140640,carbetapentane,carbetapentane.sql,453,carbetapentane
1366428,caplacizumab,caplacizumab.sql,454,caplacizumab
40175609,chia_seed_oil,chia_seed_oil.sql,455,chia_seed_oil
19121636,citrus_pectin,citrus_pectin.sql,456,citrus_pectin
19061821,chromium,chromium.sql,457,chromium
794068,inotuzumab_ozogamicin,inotuzumab_ozogamicin.sql,458,inotuzumab_ozogamicin
1702911,telithromycin,telithromycin.sql,459,telithromycin
1379969,interferon_alfa_2a,interferon_alfa_2a.sql,460,interferon_alfa_2a
752276,procyclidine,procyclidine.sql,461,procyclidine
1304277,milk_thistle_extract,milk_thistle_extract.sql,462,milk_thistle_extract
1114771,auranofin,auranofin.sql,463,auranofin
19011904,potassium_aminobenzoate,potassium_aminobenzoate.sql,464,potassium_aminobenzoate
42899788,shea_butter,shea_butter.sql,465,shea_butter
19084912,aluminum_aspirin,aluminum_aspirin.sql,466,aluminum_aspirin
43014193,raspberry_extract,raspberry_extract.sql,467,raspberry_extract
1314955,bilberry_extract,bilberry_extract.sql,468,bilberry_extract
19098548,tenecteplase,tenecteplase.sql,469,tenecteplase
43014108,ethylenediaminetetraacetate,ethylenediaminetetraacetate.sql,470,ethylenediaminetetraacetate
43532418,poliovirus,poliovirus.sql,471,poliovirus
992127,loteprednol,loteprednol.sql,472,loteprednol
19037415,fenugreek_seed_preparation,fenugreek_seed_preparation.sql,473,fenugreek_seed_preparation
739739,tepotinib,tepotinib.sql,474,tepotinib
1398579,cayenne_extract,cayenne_extract.sql,475,cayenne_extract
19019317,pantethine,pantethine.sql,476,pantethine
1340875,shark_cartilage_extract,shark_cartilage_extract.sql,477,shark_cartilage_extract
43013634,Glycyrrhiza_glabra_extract,Glycyrrhiza_glabra_extract.sql,478,Glycyrrhiza_glabra_extract
1758974,abrocitinib,abrocitinib.sql,479,abrocitinib
19071803,Matricaria_recutita_extract,Matricaria_recutita_extract.sql,480,Matricaria_recutita_extract
1537411,serdexmethylphenidate,serdexmethylphenidate.sql,481,serdexmethylphenidate
42898184,1_3_butylene_glycol,1_3_butylene_glycol.sql,482,1_3_butylene_glycol
19020477,nitrogen,nitrogen.sql,483,nitrogen
42903923,cotton_fiber_extract,cotton_fiber_extract.sql,484,cotton_fiber_extract
1592180,cerivastatin,cerivastatin.sql,485,cerivastatin
990413,chlorcyclizine,chlorcyclizine.sql,486,chlorcyclizine
904639,trichlormethiazide,trichlormethiazide.sql,487,trichlormethiazide
19106100,factor_XIII,factor_XIII.sql,488,factor_XIII
19015802,lercanidipine,lercanidipine.sql,489,lercanidipine
19135804,propolis,propolis.sql,490,propolis
739887,trilaciclib,trilaciclib.sql,491,trilaciclib
1126658,hydromorphone,hydromorphone.sql,492,hydromorphone
1237049,theophylline,theophylline.sql,493,theophylline
1786621,cephalexin,cephalexin.sql,494,cephalexin
956266,flurandrenolide,flurandrenolide.sql,495,flurandrenolide
906914,urea,urea.sql,496,urea
950098,ciclopirox,ciclopirox.sql,497,ciclopirox
951511,mupirocin,mupirocin.sql,498,mupirocin
19035704,calcium_carbonate,calcium_carbonate.sql,499,calcium_carbonate
990499,sodium_phosphate__monobasic,sodium_phosphate__monobasic.sql,500,sodium_phosphate__monobasic
1133732,butorphanol,butorphanol.sql,501,butorphanol
929887,lansoprazole,lansoprazole.sql,502,lansoprazole
725131,mirtazapine,mirtazapine.sql,503,mirtazapine
915981,neomycin,neomycin.sql,504,neomycin
1510813,rosuvastatin,rosuvastatin.sql,505,rosuvastatin
1136601,benzonatate,benzonatate.sql,506,benzonatate
710062,amitriptyline,amitriptyline.sql,507,amitriptyline
1353228,vitamin_B6,vitamin_B6.sql,508,vitamin_B6
942494,chlorophyllin_copper_complex,chlorophyllin_copper_complex.sql,509,chlorophyllin_copper_complex
1524674,zoledronic_acid,zoledronic_acid.sql,510,zoledronic_acid
942350,torsemide,torsemide.sql,511,torsemide
949759,halobetasol,halobetasol.sql,512,halobetasol
1101554,colchicine,colchicine.sql,513,colchicine
1192218,levalbuterol,levalbuterol.sql,514,levalbuterol
19036892,daclizumab,daclizumab.sql,515,daclizumab
19076714,dibasic_potassium_phosphate,dibasic_potassium_phosphate.sql,516,dibasic_potassium_phosphate
19090761,regadenoson,regadenoson.sql,517,regadenoson
734354,pregabalin,pregabalin.sql,518,pregabalin
19003201,iodixanol,iodixanol.sql,519,iodixanol
42709318,tocopherol,tocopherol.sql,520,tocopherol
1512674,drospirenone,drospirenone.sql,521,drospirenone
733008,perphenazine,perphenazine.sql,522,perphenazine
923672,hyoscyamine,hyoscyamine.sql,523,hyoscyamine
751246,lithium_carbonate,lithium_carbonate.sql,524,lithium_carbonate
1337107,ranolazine,ranolazine.sql,525,ranolazine
19043959,acamprosate,acamprosate.sql,526,acamprosate
35605522,osimertinib,osimertinib.sql,527,osimertinib
718122,oxcarbazepine,oxcarbazepine.sql,528,oxcarbazepine
19031583,gadoxetate,gadoxetate.sql,529,gadoxetate
980311,collagenase,collagenase.sql,530,collagenase
930021,alfuzosin,alfuzosin.sql,531,alfuzosin
1549080,estrogens__conjugated__USP_,estrogens__conjugated__USP_.sql,532,estrogens__conjugated__USP_
40230761,lurasidone,lurasidone.sql,533,lurasidone
528297,Neisseria_meningitidis_serogroup_W_135_capsular_polysaccharide_diphtheria_toxoid_protein_conjugate_vaccine,Neisseria_meningitidis_serogroup_W_135_capsular_polysaccharide_diphtheria_toxoid_protein_conjugate_vaccine.sql,534,Neisseria_meningitidis_serogroup_W_135_capsular_polysaccharide_diphtheria_toxoid_protein_conjugate_vaccine
529116,L1_protein__human_papillomavirus_type_6_vaccine,L1_protein__human_papillomavirus_type_6_vaccine.sql,535,L1_protein__human_papillomavirus_type_6_vaccine
1522957,octreotide,octreotide.sql,536,octreotide
717136,neostigmine,neostigmine.sql,537,neostigmine
19136207,lymphocyte_immune_globulin__anti_thymocyte_globulin,lymphocyte_immune_globulin__anti_thymocyte_globulin.sql,538,lymphocyte_immune_globulin__anti_thymocyte_globulin
1314577,nebivolol,nebivolol.sql,539,nebivolol
1358436,dasatinib,dasatinib.sql,540,dasatinib
40163718,prasugrel,prasugrel.sql,541,prasugrel
19058100,bismuth_tribromophenate,bismuth_tribromophenate.sql,542,bismuth_tribromophenate
923840,dibucaine,dibucaine.sql,543,dibucaine
998598,alpha_D_galactosidase_enzyme,alpha_D_galactosidase_enzyme.sql,544,alpha_D_galactosidase_enzyme
1544838,insulin_glulisine__human,insulin_glulisine__human.sql,545,insulin_glulisine__human
1555120,fludrocortisone,fludrocortisone.sql,546,fludrocortisone
1553610,levocarnitine,levocarnitine.sql,547,levocarnitine
908464,magnesium_carbonate,magnesium_carbonate.sql,548,magnesium_carbonate
793293,ertugliflozin,ertugliflozin.sql,549,ertugliflozin
19042345,lecithin,lecithin.sql,550,lecithin
19004724,methionine,methionine.sql,551,methionine
1315411,cetuximab,cetuximab.sql,552,cetuximab
1367268,irinotecan,irinotecan.sql,553,irinotecan
19039298,sevoflurane,sevoflurane.sql,554,sevoflurane
509081,meningococcal_group_C_polysaccharide,meningococcal_group_C_polysaccharide.sql,555,meningococcal_group_C_polysaccharide
1511348,risankizumab,risankizumab.sql,556,risankizumab
19010496,xylitol,xylitol.sql,557,xylitol
1503501,lanreotide,lanreotide.sql,558,lanreotide
997276,cimetidine,cimetidine.sql,559,cimetidine
969276,crotamiton,crotamiton.sql,560,crotamiton
1126128,diflunisal,diflunisal.sql,561,diflunisal
1760616,quinine,quinine.sql,562,quinine
1759455,pyrazinamide,pyrazinamide.sql,563,pyrazinamide
1189490,dichloralphenazone,dichloralphenazone.sql,564,dichloralphenazone
1781314,interferon_alfacon_1,interferon_alfacon_1.sql,565,interferon_alfacon_1
1309188,mitoxantrone,mitoxantrone.sql,566,mitoxantrone
19027080,potassium_bicarbonate,potassium_bicarbonate.sql,567,potassium_bicarbonate
35604205,venetoclax,venetoclax.sql,568,venetoclax
19051865,muromonab_CD3,muromonab_CD3.sql,569,muromonab_CD3
722424,interferon_beta_1a,interferon_beta_1a.sql,570,interferon_beta_1a
984801,kaolin,kaolin.sql,571,kaolin
1525741,oxymetholone,oxymetholone.sql,572,oxymetholone
40231459,panthenol,panthenol.sql,573,panthenol
19067303,hemin,hemin.sql,574,hemin
42709322,axitinib,axitinib.sql,575,axitinib
40166461,pralatrexate,pralatrexate.sql,576,pralatrexate
45775582,valeric_acid,valeric_acid.sql,577,valeric_acid
969444,nonoxynol_9,nonoxynol_9.sql,578,nonoxynol_9
44507676,obinutuzumab,obinutuzumab.sql,579,obinutuzumab
1331681,liver_stomach_concentrate,liver_stomach_concentrate.sql,580,liver_stomach_concentrate
1717002,enfuvirtide,enfuvirtide.sql,581,enfuvirtide
46221433,lenvatinib,lenvatinib.sql,582,lenvatinib
1594333,safinamide,safinamide.sql,583,safinamide
544411,rabies_virus_vaccine_flury_lep_strain,rabies_virus_vaccine_flury_lep_strain.sql,584,rabies_virus_vaccine_flury_lep_strain
1787101,maraviroc,maraviroc.sql,585,maraviroc
905078,trifluridine,trifluridine.sql,586,trifluridine
19088328,alglucosidase_alfa,alglucosidase_alfa.sql,587,alglucosidase_alfa
45775686,tedizolid,tedizolid.sql,588,tedizolid
990009,dipivefrin,dipivefrin.sql,589,dipivefrin
1315342,flaxseed_extract,flaxseed_extract.sql,590,flaxseed_extract
19090180,insulin__protamine_zinc__beef,insulin__protamine_zinc__beef.sql,591,insulin__protamine_zinc__beef
1337651,vorinostat,vorinostat.sql,592,vorinostat
950370,carteolol,carteolol.sql,593,carteolol
42899398,medium_chain_triglycerides,medium_chain_triglycerides.sql,594,medium_chain_triglycerides
19012585,asparaginase,asparaginase.sql,595,asparaginase
1789517,dalfopristin,dalfopristin.sql,596,dalfopristin
19058348,gamboge,gamboge.sql,597,gamboge
45892558,dasabuvir,dasabuvir.sql,598,dasabuvir
19137385,thiotepa,thiotepa.sql,599,thiotepa
1318030,oprelvekin,oprelvekin.sql,600,oprelvekin
19004969,trientine,trientine.sql,601,trientine
1355889,amifampridine,amifampridine.sql,602,amifampridine
713196,interferon_beta_1b,interferon_beta_1b.sql,603,interferon_beta_1b
40220748,eteplirsen,eteplirsen.sql,604,eteplirsen
43012918,polyethylene_glycol_1450,polyethylene_glycol_1450.sql,605,polyethylene_glycol_1450
950316,ethyl_chloride,ethyl_chloride.sql,606,ethyl_chloride
19021959,sapropterin,sapropterin.sql,607,sapropterin
1510328,fostamatinib,fostamatinib.sql,608,fostamatinib
1789428,amprenavir,amprenavir.sql,609,amprenavir
19043395,phosphorus,phosphorus.sql,610,phosphorus
1537541,yeast__beta_D_glucan,yeast__beta_D_glucan.sql,611,yeast__beta_D_glucan
701379,odevixibat,odevixibat.sql,612,odevixibat
43532316,florbetapir,florbetapir.sql,613,florbetapir
1146410,fostemsavir,fostemsavir.sql,614,fostemsavir
40161976,perennial_rye_grass_pollen_extract,perennial_rye_grass_pollen_extract.sql,615,perennial_rye_grass_pollen_extract
1350040,amifostine,amifostine.sql,616,amifostine
43012279,maltodextrin,maltodextrin.sql,617,maltodextrin
37499520,selumetinib,selumetinib.sql,618,selumetinib
700253,thiopental,thiopental.sql,619,thiopental
19047135,placebo,placebo.sql,620,placebo
19002912,nelarabine,nelarabine.sql,621,nelarabine
743196,enflurane,enflurane.sql,622,enflurane
19003303,metaraminol,metaraminol.sql,623,metaraminol
42899244,geranium_oil__Algerian_type,geranium_oil__Algerian_type.sql,624,geranium_oil__Algerian_type
35200201,tafenoquine,tafenoquine.sql,625,tafenoquine
1549254,estrone,estrone.sql,626,estrone
19022417,heroin,heroin.sql,627,heroin
44816309,Gymnema_sylvestre_leaf_extract,Gymnema_sylvestre_leaf_extract.sql,628,Gymnema_sylvestre_leaf_extract
1781321,ipecac,ipecac.sql,629,ipecac
19102150,carglumic_acid,carglumic_acid.sql,630,carglumic_acid
42903427,aldosterone,aldosterone.sql,631,aldosterone
42899447,insulin__pork,insulin__pork.sql,632,insulin__pork
1145752,ripretinib,ripretinib.sql,633,ripretinib
40170862,peanut_allergenic_extract,peanut_allergenic_extract.sql,634,peanut_allergenic_extract
45776421,efmoroctocog_alfa,efmoroctocog_alfa.sql,635,efmoroctocog_alfa
19113001,durapatite,durapatite.sql,636,durapatite
42898318,aspartame,aspartame.sql,637,aspartame
19135789,potassium_sorbate,potassium_sorbate.sql,638,potassium_sorbate
1036425,sulfamethizole,sulfamethizole.sql,639,sulfamethizole
19057932,beractant,beractant.sql,640,beractant
1349025,estramustine,estramustine.sql,641,estramustine
19059155,saw_palmetto_fruit_extract,saw_palmetto_fruit_extract.sql,642,saw_palmetto_fruit_extract
1593137,Iris_versicolor_whole_extract,Iris_versicolor_whole_extract.sql,643,Iris_versicolor_whole_extract
960900,aloe_extract,aloe_extract.sql,644,aloe_extract
702027,avacopan,avacopan.sql,645,avacopan
44785825,beta_sitosteryl_sulfate,beta_sitosteryl_sulfate.sql,646,beta_sitosteryl_sulfate
19123846,gamma_aminobutyrate,gamma_aminobutyrate.sql,647,gamma_aminobutyrate
1726228,aminosalicylic_acid,aminosalicylic_acid.sql,648,aminosalicylic_acid
19066992,silymarin,silymarin.sql,649,silymarin
19056874,dexketoprofen,dexketoprofen.sql,650,dexketoprofen
19103699,gadodiamide,gadodiamide.sql,651,gadodiamide
19135814,thymol_iodide,thymol_iodide.sql,652,thymol_iodide
920378,nitrofurazone,nitrofurazone.sql,653,nitrofurazone
35603384,vaccinia_virus,vaccinia_virus.sql,654,vaccinia_virus
19005104,triflupromazine,triflupromazine.sql,655,triflupromazine
42899938,polyethylene_glycol_8000,polyethylene_glycol_8000.sql,656,polyethylene_glycol_8000
1303425,tranexamic_acid,tranexamic_acid.sql,657,tranexamic_acid
739138,sertraline,sertraline.sql,658,sertraline
941258,docusate,docusate.sql,659,docusate
1125315,acetaminophen,acetaminophen.sql,660,acetaminophen
1501700,levothyroxine,levothyroxine.sql,661,levothyroxine
1771162,cefazolin,cefazolin.sql,662,cefazolin
19011035,lactate,lactate.sql,663,lactate
35604506,sugammadex,sugammadex.sql,664,sugammadex
904453,esomeprazole,esomeprazole.sql,665,esomeprazole
987245,lactulose,lactulose.sql,666,lactulose
980478,inulin,inulin.sql,667,inulin
791967,lorazepam,lorazepam.sql,668,lorazepam
40163700,Streptococcus_pneumoniae_type_5_capsular_polysaccharide_antigen,Streptococcus_pneumoniae_type_5_capsular_polysaccharide_antigen.sql,669,Streptococcus_pneumoniae_type_5_capsular_polysaccharide_antigen
1503297,metformin,metformin.sql,670,metformin
715259,duloxetine,duloxetine.sql,671,duloxetine
750982,bupropion,bupropion.sql,672,bupropion
901656,menthol,menthol.sql,673,menthol
940864,econazole,econazole.sql,674,econazole
961047,ranitidine,ranitidine.sql,675,ranitidine
1150345,meloxicam,meloxicam.sql,676,meloxicam
1736887,linezolid,linezolid.sql,677,linezolid
1749008,cefpodoxime,cefpodoxime.sql,678,cefpodoxime
19037223,beta_carotene,beta_carotene.sql,679,beta_carotene
959196,witch_hazel,witch_hazel.sql,680,witch_hazel
917205,desonide,desonide.sql,681,desonide
37499271,remdesivir,remdesivir.sql,682,remdesivir
911735,rabeprazole,rabeprazole.sql,683,rabeprazole
1589505,levonorgestrel,levonorgestrel.sql,684,levonorgestrel
45775571,glycopyrronium,glycopyrronium.sql,685,glycopyrronium
836715,temazepam,temazepam.sql,686,temazepam
523367,poliovirus_vaccine_inactivated__type_3__Saukett_,poliovirus_vaccine_inactivated__type_3__Saukett_.sql,687,poliovirus_vaccine_inactivated__type_3__Saukett_
715997,donepezil,donepezil.sql,688,donepezil
19039926,dexlansoprazole,dexlansoprazole.sql,689,dexlansoprazole
1769535,cefadroxil,cefadroxil.sql,690,cefadroxil
40174004,Streptococcus_pneumoniae_serotype_1_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_1_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,691,Streptococcus_pneumoniae_serotype_1_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
936748,aprepitant,aprepitant.sql,692,aprepitant
1784444,ivermectin,ivermectin.sql,693,ivermectin
1118117,naratriptan,naratriptan.sql,694,naratriptan
19088079,pantothenate,pantothenate.sql,695,pantothenate
1322207,argatroban,argatroban.sql,696,argatroban
1362979,dofetilide,dofetilide.sql,697,dofetilide
42903441,influenza_A_virus,influenza_A_virus.sql,698,influenza_A_virus
1300751,polysaccharide_iron_complex,polysaccharide_iron_complex.sql,699,polysaccharide_iron_complex
913782,tolterodine,tolterodine.sql,700,tolterodine
916230,darifenacin,darifenacin.sql,701,darifenacin
1708748,zanamivir,zanamivir.sql,702,zanamivir
40239985,fidaxomicin,fidaxomicin.sql,703,fidaxomicin
44507848,ibrutinib,ibrutinib.sql,704,ibrutinib
1512480,ibandronate,ibandronate.sql,705,ibandronate
968426,mesalamine,mesalamine.sql,706,mesalamine
917336,desoximetasone,desoximetasone.sql,707,desoximetasone
1399177,sodium_ferric_gluconate_complex,sodium_ferric_gluconate_complex.sql,708,sodium_ferric_gluconate_complex
964339,sulfasalazine,sulfasalazine.sql,709,sulfasalazine
19090767,linseed_oil,linseed_oil.sql,710,linseed_oil
19029824,boron,boron.sql,711,boron
1311276,vardenafil,vardenafil.sql,712,vardenafil
1391470,ferrous_asparto_glycinate,ferrous_asparto_glycinate.sql,713,ferrous_asparto_glycinate
940426,calcium_polycarbophil,calcium_polycarbophil.sql,714,calcium_polycarbophil
793561,ozenoxacin,ozenoxacin.sql,715,ozenoxacin
943634,epinastine,epinastine.sql,716,epinastine
963859,brilliant_blue_G,brilliant_blue_G.sql,717,brilliant_blue_G
1335606,disopyramide,disopyramide.sql,718,disopyramide
1704139,posaconazole,posaconazole.sql,719,posaconazole
1757803,ganciclovir,ganciclovir.sql,720,ganciclovir
586491,cytomegalovirus_immune_globulin,cytomegalovirus_immune_globulin.sql,721,cytomegalovirus_immune_globulin
1724666,dicloxacillin,dicloxacillin.sql,722,dicloxacillin
1542948,follitropin_alfa,follitropin_alfa.sql,723,follitropin_alfa
701982,atogepant,atogepant.sql,724,atogepant
950792,clidinium,clidinium.sql,725,clidinium
1197736,mefenamate,mefenamate.sql,726,mefenamate
19097109,zinc__chelated,zinc__chelated.sql,727,zinc__chelated
924151,pentosan_polysulfate,pentosan_polysulfate.sql,728,pentosan_polysulfate
42801287,pertuzumab,pertuzumab.sql,729,pertuzumab
916943,tegaserod,tegaserod.sql,730,tegaserod
701546,Streptococcus_pneumoniae_serotype_10A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_10A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,731,Streptococcus_pneumoniae_serotype_10A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
991003,retapamulin,retapamulin.sql,732,retapamulin
19063297,thyrotropin_alfa,thyrotropin_alfa.sql,733,thyrotropin_alfa
1751310,primaquine,primaquine.sql,734,primaquine
1588000,desogestrel,desogestrel.sql,735,desogestrel
1319880,nisoldipine,nisoldipine.sql,736,nisoldipine
19044317,zinc_chloride,zinc_chloride.sql,737,zinc_chloride
703244,paliperidone,paliperidone.sql,738,paliperidone
742185,atomoxetine,atomoxetine.sql,739,atomoxetine
19137042,thalidomide,thalidomide.sql,740,thalidomide
932196,cisapride,cisapride.sql,741,cisapride
19014220,tocopheryl_acid_succinate_D_alpha,tocopheryl_acid_succinate_D_alpha.sql,742,tocopheryl_acid_succinate_D_alpha
40171076,sodium_selenate,sodium_selenate.sql,743,sodium_selenate
19002257,hydroxypropylcellulose,hydroxypropylcellulose.sql,744,hydroxypropylcellulose
1105889,triprolidine,triprolidine.sql,745,triprolidine
19101604,cod_liver_oil,cod_liver_oil.sql,746,cod_liver_oil
19039874,sodium_metabisulfite,sodium_metabisulfite.sql,747,sodium_metabisulfite
40239116,ferrous_bisglycinate,ferrous_bisglycinate.sql,748,ferrous_bisglycinate
19010871,tuberculin,tuberculin.sql,749,tuberculin
956691,fructose,fructose.sql,750,fructose
1158632,methscopolamine,methscopolamine.sql,751,methscopolamine
730729,pentobarbital,pentobarbital.sql,752,pentobarbital
1380472,intrinsic_factor,intrinsic_factor.sql,753,intrinsic_factor
1111706,zafirlukast,zafirlukast.sql,754,zafirlukast
1343039,triptorelin,triptorelin.sql,755,triptorelin
19092139,lepirudin,lepirudin.sql,756,lepirudin
1511646,pamidronate,pamidronate.sql,757,pamidronate
44785020,factor_VII,factor_VII.sql,758,factor_VII
40226579,fingolimod,fingolimod.sql,759,fingolimod
700299,thioridazine,thioridazine.sql,760,thioridazine
1551673,estrogens__esterified__USP_,estrogens__esterified__USP_.sql,761,estrogens__esterified__USP_
958527,belladonna_extract__USP,belladonna_extract__USP.sql,762,belladonna_extract__USP
837027,apomorphine,apomorphine.sql,763,apomorphine
36249974,dotatate,dotatate.sql,764,dotatate
966468,halcinonide,halcinonide.sql,765,halcinonide
1391846,lomustine,lomustine.sql,766,lomustine
1145513,Neisseria_meningitidis_serogroup_A_capsular_polysaccharide_tetanus_toxoid_protein_conjugate_vaccine,Neisseria_meningitidis_serogroup_A_capsular_polysaccharide_tetanus_toxoid_protein_conjugate_vaccine.sql,767,Neisseria_meningitidis_serogroup_A_capsular_polysaccharide_tetanus_toxoid_protein_conjugate_vaccine
739363,sibutramine,sibutramine.sql,768,sibutramine
1592911,ribociclib,ribociclib.sql,769,ribociclib
1389888,bexarotene,bexarotene.sql,770,bexarotene
44816322,fatty_acids__omega_6,fatty_acids__omega_6.sql,771,fatty_acids__omega_6
45892554,paritaprevir,paritaprevir.sql,772,paritaprevir
19080458,eculizumab,eculizumab.sql,773,eculizumab
42709321,vismodegib,vismodegib.sql,774,vismodegib
1704758,triclosan,triclosan.sql,775,triclosan
989567,difenoxin,difenoxin.sql,776,difenoxin
1337331,apple_cider_vinegar,apple_cider_vinegar.sql,777,apple_cider_vinegar
40171301,short_ragweed_pollen_extract,short_ragweed_pollen_extract.sql,778,short_ragweed_pollen_extract
19100760,titanium_dioxide,titanium_dioxide.sql,779,titanium_dioxide
43013471,ascorbate,ascorbate.sql,780,ascorbate
45776076,influenza_A_virus_vaccine__A_Texas_50_2012__H3N2__like_virus,influenza_A_virus_vaccine__A_Texas_50_2012__H3N2__like_virus.sql,781,influenza_A_virus_vaccine__A_Texas_50_2012__H3N2__like_virus
19051926,magnesium_lactate,magnesium_lactate.sql,782,magnesium_lactate
19064089,safflower_oil,safflower_oil.sql,783,safflower_oil
42900401,bosutinib,bosutinib.sql,784,bosutinib
35200371,Cinnamomum_cassia_twig_extract,Cinnamomum_cassia_twig_extract.sql,785,Cinnamomum_cassia_twig_extract
42900451,orange_oil,orange_oil.sql,786,orange_oil
1718154,Vibrio_cholerae_CVD_103_HGR_strain_live_antigen,Vibrio_cholerae_CVD_103_HGR_strain_live_antigen.sql,787,Vibrio_cholerae_CVD_103_HGR_strain_live_antigen
42544019,ibalizumab,ibalizumab.sql,788,ibalizumab
44814600,tasimelteon,tasimelteon.sql,789,tasimelteon
19017807,black_currant_oil,black_currant_oil.sql,790,black_currant_oil
19023450,rilonacept,rilonacept.sql,791,rilonacept
19086827,decanoic_acid,decanoic_acid.sql,792,decanoic_acid
19089891,calfactant,calfactant.sql,793,calfactant
1356009,ravulizumab,ravulizumab.sql,794,ravulizumab
19058896,calcium_lactate,calcium_lactate.sql,795,calcium_lactate
1511250,erdafitinib,erdafitinib.sql,796,erdafitinib
43013872,alginate,alginate.sql,797,alginate
19007693,vanadium,vanadium.sql,798,vanadium
1593619,naldemedine,naldemedine.sql,799,naldemedine
37498261,enfortumab,enfortumab.sql,800,enfortumab
1398039,St__John_s_wort_extract,St__John_s_wort_extract.sql,801,St__John_s_wort_extract
19055901,dolomite,dolomite.sql,802,dolomite
42898632,Berberis_vulgaris_root_bark_extract,Berberis_vulgaris_root_bark_extract.sql,803,Berberis_vulgaris_root_bark_extract
701322,memantine,memantine.sql,804,memantine
703547,trazodone,trazodone.sql,805,trazodone
709567,lisdexamfetamine,lisdexamfetamine.sql,806,lisdexamfetamine
714785,amphetamine,amphetamine.sql,807,amphetamine
744798,zonisamide,zonisamide.sql,808,zonisamide
924724,dicyclomine,dicyclomine.sql,809,dicyclomine
19017241,iloperidone,iloperidone.sql,810,iloperidone
19090984,armodafinil,armodafinil.sql,811,armodafinil
